03a01Fa.wav,03,a01,F,Sreća,M,31,0.24583147645746037,1.8982766439909298,2.207432950191566,0.31746031746031755,0.0946547619047619,0.0,0.525,0.05625,0.10972672972170228,173.1989264239184,96.31529725464738,263.1411467822288,169.64319079487348,49.021965924832934,
03a01Nc.wav,03,a01,N,Neutralno,M,31,0.21914254948353457,1.6112925170068026,1.8423199999999982,0.26303854875283494,0.06574384787472035,0.0,0.43125,0.035416666666666666,0.08742085964759758,125.11767250518051,84.82159539743674,168.66611791365605,135.04039307264173,31.00213791474777,
03a01Wa.wav,03,a01,W,Bes,M,31,0.21746644642344967,1.8778231292517007,2.234843749999997,0.32199546485260777,0.12149566473988438,0.008333333333333333,0.48333333333333334,0.1,0.10292120494463528,198.72335540789774,145.14587018501834,242.6993408760242,206.4563592676515,33.10853201664043,
03a02Fc.wav,03,a02,F,Sreća,M,31,0.20734949905654823,2.0062585034013605,2.301343283582085,0.6303854875283458,0.1021509009009009,0.0,0.58125,0.06875,0.10919247483572271,246.2257690883946,138.59131548843604,367.86341164694414,233.08188075904494,58.73254793627534,
03a02Nc.wav,03,a02,N,Neutralno,M,31,0.20078345424838664,1.4398185941043085,2.9195061728395095,0.5306122448979586,0.06594611528822054,0.0,0.4583333333333333,0.0375,0.08650641464056286,118.17450587899555,86.80420620725057,142.65235101161107,127.08879665595002,21.22525915999725,
03a02Ta.wav,03,a02,T,Tuga,M,31,0.2106458588637168,1.7356916099773243,2.5601860465116344,0.47619047619047516,0.10485677083333333,0.0,0.5395833333333333,0.041666666666666664,0.1366660556934625,104.42687945894333,86.30425076864258,117.89508087899223,105.94701006867173,9.53246066151831,
03a02Wb.wav,03,a02,W,Bes,M,31,0.21443859857439584,2.123628117913832,3.3762616822429994,0.7619047619047653,0.1314094387755102,0.0,0.5895833333333333,0.10416666666666667,0.12801372062177083,201.5972476724082,110.63722351746388,355.3326333920185,185.53305032736793,52.741698908475925,
03a02Wc.wav,03,a02,W,Bes,M,31,0.22221850234945464,1.4980952380952381,2.7115730337078707,0.3877551020408159,0.12403381642512078,0.014583333333333334,0.5625,0.10208333333333333,0.10286235322761118,259.35794296499233,124.18608452867444,333.4576446322876,263.1411467822288,55.75163640716508,
03a04Ad.wav,03,a04,A,Strah,M,31,0.2177853475920755,1.5048979591836735,4.439836065573764,0.6281179138322006,0.13490707434052757,0.016666666666666666,0.5375,0.09375,0.1312467505894201,232.52652182178107,164.81377845643496,293.6647679174075,234.43211035826653,28.207316911019596,
03a04Fd.wav,03,a04,F,Sreća,M,31,0.21873415990671952,1.6968253968253968,1.8026217228464367,0.3514739229024942,0.1107238247863248,0.0,0.5708333333333333,0.06770833333333334,0.13503970471194796,201.2458846512723,107.48759652776705,320.24370022528115,217.47308447763714,55.378398777386394,
03a04Lc.wav,03,a04,L,Dosada,M,31,0.20412872777182145,1.9310204081632654,3.5783870967741978,0.4535147392290241,0.07855805243445693,0.004166666666666667,0.46875,0.04791666666666667,0.09333224769005968,108.59131124990546,88.83315834800462,180.77186920887385,98.85535393626472,25.75993619898736,
03a04Nc.wav,03,a04,N,Neutralno,M,31,0.19892456010566062,1.561315192743764,3.8488732394366196,0.49433106575963603,0.0783564814814815,0.0,0.49375,0.04895833333333334,0.10031721458501196,112.01146015040574,79.59980805922079,146.8323839587038,112.57864002788149,20.147342454636156,
03a04Ta.wav,03,a04,T,Tuga,M,31,0.21468017666710915,2.063582766439909,2.839831223628695,0.5056689342403617,0.07179824561403508,0.0,0.4166666666666667,0.03958333333333333,0.08750277278726738,92.250344959805,65.40639132514966,113.22324603078411,90.38593460443693,8.935404972367758,
03a04Wc.wav,03,a04,W,Bes,M,31,0.1884292156398902,2.0441269841269842,2.9711894273127792,0.564625850340136,0.13465203900709222,0.010416666666666666,0.59375,0.09791666666666667,0.12510298612263374,234.58965847189842,108.1102658399776,316.5653876023804,248.37216905734888,55.03587730669269,
